phi_deg,psi_deg,r_pitch,r_profile,alpha_deg
293.5000,0.0646,81.0525,71.0584,19.5421
294.0000,0.0961,81.0781,71.0881,18.9498
294.5000,0.1363,81.1108,71.1266,18.2771
295.0000,0.1861,81.1513,71.1752,17.5248
295.5000,0.2465,81.2004,71.2350,16.6941
296.0000,0.3182,81.2588,71.3073,15.7868
296.5000,0.4021,81.3271,71.3931,14.8053
297.0000,0.4989,81.4060,71.4935,13.7524
297.5000,0.6093,81.4961,71.6094,12.6320
298.0000,0.7339,81.5979,71.7418,11.4484
298.5000,0.8732,81.7117,71.8914,10.2067
299.0000,1.0278,81.8382,72.0587,8.9129
299.5000,1.1978,81.9776,72.2442,7.5735
300.0000,1.3838,82.1302,72.4481,6.1958
300.5000,1.5860,82.2963,72.6705,4.7874
301.0000,1.8044,82.4761,72.9112,3.3565
301.5000,2.0392,82.6697,73.1699,1.9117
302.0000,2.2904,82.8771,73.4459,0.4617
302.5000,2.5578,83.0984,73.7385,0.9851
303.0000,2.8415,83.3335,74.0468,2.4199
303.5000,3.1410,83.5823,74.3699,3.8347
304.0000,3.4561,83.8446,74.7064,5.2215
304.5000,3.7863,84.1200,75.0552,6.5732
305.0000,4.1313,84.4084,75.4150,7.8831
305.5000,4.4905,84.7092,75.7845,9.1453
306.0000,4.8633,85.0221,76.1624,10.3546
306.5000,5.2490,85.3465,76.5474,11.5065
307.0000,5.6469,85.6819,76.9381,12.5974
307.5000,6.0562,86.0276,77.3335,13.6242
308.0000,6.4759,86.3830,77.7323,14.5845
308.5000,6.9054,86.7473,78.1334,15.4767
309.0000,7.3435,87.1197,78.5358,16.2995
309.5000,7.7893,87.4993,78.9386,17.0523
310.0000,8.2417,87.8855,79.3407,17.7348
310.5000,8.6998,88.2771,79.7413,18.3470
311.0000,9.1624,88.6732,80.1395,18.8894
311.5000,9.6284,89.0730,80.5346,19.3626
312.0000,10.0966,89.4754,80.9259,19.7674
312.5000,10.5660,89.8794,81.3125,20.1048
313.0000,11.0355,90.2840,81.6938,20.3761
313.5000,11.5037,90.6882,82.0692,20.5824
314.0000,11.9697,91.0908,82.4381,20.7251
314.5000,12.4323,91.4911,82.7997,20.8056
315.0000,12.8904,91.8878,83.1537,20.8254
315.5000,13.3428,92.2801,83.4993,20.7860
316.0000,13.7886,92.6670,83.8363,20.6890
316.5000,14.2267,93.0475,84.1640,20.5361
317.0000,14.6561,93.4207,84.4820,20.3290
317.5000,15.0759,93.7858,84.7900,20.0695
318.0000,15.4852,94.1420,85.0877,19.7595
318.5000,15.8831,94.4884,85.3746,19.4010
319.0000,16.2687,94.8244,85.6506,18.9962
319.5000,16.6415,95.1493,85.9154,18.5472
320.0000,17.0007,95.4624,86.1689,18.0565
320.5000,17.3457,95.7632,86.4109,17.5266
321.0000,17.6760,96.0513,86.6413,16.9603
321.5000,17.9911,96.3262,86.8602,16.3604
322.0000,18.2906,96.5875,87.0674,15.7302
322.5000,18.5742,96.8349,87.2631,15.0728
323.0000,18.8417,97.0683,87.4473,14.3917
323.5000,19.0929,97.2875,87.6201,13.6907
324.0000,19.3277,97.4924,87.7816,12.9735
324.5000,19.5461,97.6830,87.9320,12.2442
325.0000,19.7482,97.8594,88.0715,11.5070
325.5000,19.9342,98.0217,88.2003,10.7662
326.0000,20.1043,98.1701,88.3186,10.0261
326.5000,20.2588,98.3050,88.4266,9.2912
327.0000,20.3982,98.4265,88.5247,8.5661
327.5000,20.5227,98.5352,88.6131,7.8553
328.0000,20.6331,98.6316,88.6922,7.1633
328.5000,20.7300,98.7160,88.7621,6.4946
329.0000,20.8139,98.7892,88.8234,5.8536
329.5000,20.8856,98.8518,88.8764,5.2445
330.0000,20.9459,98.9044,88.9216,4.6714
330.5000,20.9958,98.9479,88.9594,4.1384
331.0000,21.0359,98.9830,88.9902,3.6492
331.5000,21.0674,99.0104,89.0148,3.2073
332.0000,21.0912,99.0312,89.0336,2.8160
332.5000,21.1084,99.0462,89.0473,2.4785
333.0000,21.1199,99.0562,89.0567,2.1974
333.5000,21.1269,99.0623,89.0625,1.9754
334.0000,21.1306,99.0655,89.0655,1.8146
334.5000,21.1319,99.0667,89.0667,1.7169
335.0000,21.1321,99.0668,89.0668,1.6786
335.5000,21.1321,99.0668,89.0668,0.0000
336.0000,21.1321,99.0668,89.0668,0.0000
336.5000,21.1321,99.0668,89.0668,0.0000
337.0000,21.1321,99.0668,89.0668,0.0000
337.5000,21.1321,99.0668,89.0668,0.0000
338.0000,21.1321,99.0668,89.0668,0.0000
338.5000,21.1321,99.0668,89.0668,0.0000
339.0000,21.1321,99.0668,89.0668,0.0000
339.5000,21.1321,99.0668,89.0668,0.0000
340.0000,21.1321,99.0668,89.0668,0.0000
340.5000,21.1321,99.0668,89.0668,0.0000
341.0000,21.1321,99.0668,89.0668,0.0000
341.5000,21.1321,99.0668,89.0668,0.0000
342.0000,21.1321,99.0668,89.0668,0.0000
342.5000,21.1321,99.0668,89.0668,0.0000
343.0000,21.1321,99.0668,89.0668,0.0000
343.5000,21.1321,99.0668,89.0668,0.0000
344.0000,21.1321,99.0668,89.0668,0.0000
344.5000,21.1321,99.0668,89.0668,0.0000
345.0000,21.1321,99.0668,89.0668,0.0000
345.5000,21.1321,99.0668,89.0668,0.0000
346.0000,21.1321,99.0668,89.0668,0.0000
346.5000,21.1321,99.0668,89.0668,0.0000
347.0000,21.1321,99.0668,89.0668,0.0000
347.5000,21.1321,99.0668,89.0668,0.0000
348.0000,21.1321,99.0668,89.0668,0.0000
348.5000,21.1321,99.0668,89.0668,0.0000
349.0000,21.1321,99.0668,89.0668,0.0000
349.5000,21.1321,99.0668,89.0668,0.0000
350.0000,21.1321,99.0668,89.0668,0.0000
350.5000,21.1321,99.0668,89.0668,0.0000
351.0000,21.1321,99.0668,89.0668,0.0000
351.5000,21.1321,99.0668,89.0668,0.0000
352.0000,21.1321,99.0668,89.0668,0.0000
352.5000,21.1321,99.0668,89.0668,0.0000
353.0000,21.1321,99.0668,89.0668,0.0000
353.5000,21.1321,99.0668,89.0668,0.0000
354.0000,21.1321,99.0668,89.0668,0.0000
354.5000,21.1321,99.0668,89.0668,0.0000
355.0000,21.1321,99.0668,89.0668,0.0000
355.5000,21.1321,99.0668,89.0668,0.0000
356.0000,21.1321,99.0668,89.0668,0.0000
356.5000,21.1321,99.0668,89.0668,0.0000
357.0000,21.1321,99.0668,89.0668,0.0000
357.5000,21.1321,99.0668,89.0668,0.0000
358.0000,21.1321,99.0668,89.0668,0.0000
358.5000,21.1321,99.0668,89.0668,0.0000
359.0000,21.1321,99.0668,89.0668,0.0000
359.5000,21.1321,99.0668,89.0668,0.0000
