phi_deg,psi_deg,r_pitch,r_profile,alpha_deg
25.5000,17.5811,106.4445,96.4445,0.0000
26.0000,17.5811,106.4445,96.4445,0.0000
26.5000,17.5811,106.4445,96.4445,0.0000
27.0000,17.5811,106.4445,96.4445,0.0000
27.5000,17.5811,106.4445,96.4445,0.0000
28.0000,17.5811,106.4445,96.4445,0.0000
28.5000,17.5811,106.4445,96.4445,0.0000
29.0000,17.5811,106.4445,96.4445,0.0000
29.5000,17.5811,106.4445,96.4445,0.0000
30.0000,17.5811,106.4445,96.4445,0.0000
30.5000,17.5811,106.4445,96.4445,0.0000
31.0000,17.5811,106.4445,96.4445,0.0000
31.5000,17.5811,106.4445,96.4445,0.0000
32.0000,17.5811,106.4445,96.4445,0.0000
32.5000,17.5811,106.4445,96.4445,0.0000
33.0000,17.5811,106.4445,96.4445,0.0000
33.5000,17.5811,106.4445,96.4445,0.0000
34.0000,17.5811,106.4445,96.4445,0.0000
34.5000,17.5811,106.4445,96.4445,0.0000
35.0000,17.5811,106.4445,96.4445,0.0000
35.5000,17.5811,106.4445,96.4445,0.0000
36.0000,17.5811,106.4445,96.4445,0.0000
36.5000,17.5811,106.4445,96.4445,0.0000
37.0000,17.5811,106.4445,96.4445,0.0000
37.5000,17.5811,106.4445,96.4445,0.0000
38.0000,17.5811,106.4445,96.4445,0.0000
38.5000,17.5811,106.4445,96.4445,0.0000
39.0000,17.5811,106.4445,96.4445,0.0000
39.5000,17.5811,106.4445,96.4445,0.0000
40.0000,17.5811,106.4445,96.4445,0.0000
40.5000,17.5811,106.4445,96.4445,0.0000
41.0000,17.5811,106.4445,96.4445,0.0000
41.5000,17.5811,106.4445,96.4445,0.0000
42.0000,17.5811,106.4445,96.4445,0.0000
42.5000,17.5811,106.4445,96.4445,0.0000
43.0000,17.5811,106.4445,96.4445,0.0000
43.5000,17.5811,106.4445,96.4445,0.0000
44.0000,17.5811,106.4445,96.4445,0.0000
44.5000,17.5811,106.4445,96.4445,0.0000
45.0000,17.5811,106.4445,96.4445,0.0000
45.5000,17.5811,106.4445,96.4445,0.0000
46.0000,17.5811,106.4445,96.4445,0.0000
46.5000,17.5811,106.4445,96.4445,0.0000
47.0000,17.5811,106.4445,96.4445,0.0000
47.5000,17.5811,106.4445,96.4445,0.0000
48.0000,17.5811,106.4445,96.4445,0.0000
48.5000,17.5811,106.4445,96.4445,0.0000
49.0000,17.5811,106.4445,96.4445,0.0000
49.5000,17.5811,106.4445,96.4445,0.0000
50.0000,17.5811,106.4445,96.4445,0.0000
50.5000,17.5811,106.4445,96.4445,0.0000
51.0000,17.5811,106.4445,96.4445,0.0000
51.5000,17.5811,106.4445,96.4445,0.0000
52.0000,17.5811,106.4445,96.4445,0.0000
52.5000,17.5811,106.4445,96.4445,0.0000
53.0000,17.5811,106.4445,96.4445,0.0000
53.5000,17.5811,106.4445,96.4445,0.0000
54.0000,17.5811,106.4445,96.4445,0.0000
54.5000,17.5811,106.4445,96.4445,0.0000
55.0000,17.5811,106.4445,96.4445,0.0000
55.5000,17.5811,106.4445,96.4445,0.0000
56.0000,17.5811,106.4445,96.4445,0.0000
56.5000,17.5811,106.4445,96.4445,0.0000
57.0000,17.5811,106.4445,96.4445,0.0000
57.5000,17.5811,106.4445,96.4445,0.0000
58.0000,17.5811,106.4445,96.4445,0.0000
58.5000,17.5811,106.4445,96.4445,0.0000
59.0000,17.5811,106.4445,96.4445,0.0000
59.5000,17.5811,106.4445,96.4445,0.0000
60.0000,17.5811,106.4445,96.4445,0.0000
60.5000,17.5811,106.4445,96.4445,0.0000
61.0000,17.5811,106.4445,96.4445,0.0000
61.5000,17.5811,106.4445,96.4445,0.0000
62.0000,17.5811,106.4445,96.4445,0.0000
62.5000,17.5811,106.4445,96.4445,0.0000
63.0000,17.5811,106.4445,96.4445,0.0000
63.5000,17.5811,106.4445,96.4445,0.0000
64.0000,17.5811,106.4445,96.4445,0.0000
64.5000,17.5811,106.4445,96.4445,0.0000
65.0000,17.5811,106.4445,96.4445,0.0000
65.5000,17.5811,106.4445,96.4445,0.0000
66.0000,17.5811,106.4445,96.4445,0.0000
66.5000,17.5811,106.4445,96.4445,0.0000
67.0000,17.5811,106.4445,96.4445,0.0000
67.5000,17.5811,106.4445,96.4445,0.0000
68.0000,17.5811,106.4445,96.4445,0.0000
68.5000,17.5811,106.4445,96.4445,0.0000
69.0000,17.5811,106.4445,96.4445,0.0000
69.5000,17.5811,106.4445,96.4445,0.0000
70.0000,17.5811,106.4445,96.4445,0.0000
70.5000,17.5811,106.4445,96.4445,0.0000
71.0000,17.5811,106.4445,96.4445,0.0000
71.5000,17.5811,106.4445,96.4445,0.0000
72.0000,17.5811,106.4445,96.4445,0.0000
72.5000,17.5811,106.4445,96.4445,0.0000
73.0000,17.5811,106.4445,96.4445,0.0000
73.5000,17.5811,106.4445,96.4445,0.0000
74.0000,17.5811,106.4445,96.4445,0.0000
74.5000,17.5811,106.4445,96.4445,0.0000
75.0000,17.5811,106.4445,96.4445,0.0000
75.5000,17.5811,106.4445,96.4445,0.0000
76.0000,17.5811,106.4445,96.4445,0.0000
76.5000,17.5811,106.4445,96.4445,0.0000
77.0000,17.5811,106.4445,96.4445,0.0000
77.5000,17.5811,106.4445,96.4445,0.0000
78.0000,17.5811,106.4445,96.4445,0.0000
78.5000,17.5811,106.4445,96.4445,0.0000
79.0000,17.5811,106.4445,96.4445,0.0000
79.5000,17.5811,106.4445,96.4445,0.0000
80.0000,17.5811,106.4445,96.4445,0.0000
80.5000,17.5811,106.4445,96.4445,0.0000
81.0000,17.5811,106.4445,96.4445,0.0000
81.5000,17.5811,106.4445,96.4445,0.0000
82.0000,17.5811,106.4445,96.4445,0.0000
82.5000,17.5811,106.4445,96.4445,0.0000
83.0000,17.5811,106.4445,96.4445,0.0000
83.5000,17.5811,106.4445,96.4445,0.0000
84.0000,17.5811,106.4445,96.4445,0.0000
84.5000,17.5811,106.4445,96.4445,0.0000
85.0000,17.5811,106.4445,96.4445,0.0000
85.5000,17.5811,106.4445,96.4445,0.0000
86.0000,17.5811,106.4445,96.4445,0.0000
86.5000,17.5811,106.4445,96.4445,0.0000
87.0000,17.5811,106.4445,96.4445,0.0000
87.5000,17.5811,106.4445,96.4445,0.0000
88.0000,17.5811,106.4445,96.4445,0.0000
88.5000,17.5811,106.4445,96.4445,0.0000
89.0000,17.5811,106.4445,96.4445,0.0000
89.5000,17.5811,106.4445,96.4445,0.0000
90.0000,17.5811,106.4445,96.4445,8.8812
90.5000,17.5809,106.4443,96.4443,8.9109
91.0000,17.5798,106.4434,96.4434,8.9878
91.5000,17.5768,106.4408,96.4409,9.1168
92.0000,17.5710,106.4357,96.4360,9.2980
92.5000,17.5614,106.4275,96.4281,9.5316
93.0000,17.5471,106.4152,96.4166,9.8173
93.5000,17.5273,106.3981,96.4006,10.1544
94.0000,17.5011,106.3755,96.3797,10.5421
94.5000,17.4677,106.3467,96.3533,10.9793
95.0000,17.4262,106.3110,96.3208,11.4645
95.5000,17.3760,106.2677,96.2818,11.9961
96.0000,17.3163,106.2163,96.2359,12.5721
96.5000,17.2465,106.1562,96.1824,13.1903
97.0000,17.1660,106.0868,96.1212,13.8482
97.5000,17.0741,106.0077,96.0518,14.5432
98.0000,16.9705,105.9185,95.9738,15.2724
98.5000,16.8546,105.8188,95.8870,16.0328
99.0000,16.7260,105.7082,95.7910,16.8212
99.5000,16.5845,105.5865,95.6857,17.6342
100.0000,16.4298,105.4536,95.5706,18.4683
100.5000,16.2616,105.3091,95.4457,19.3201
101.0000,16.0799,105.1532,95.3106,20.1860
101.5000,15.8845,104.9856,95.1654,21.0624
102.0000,15.6756,104.8065,95.0097,21.9457
102.5000,15.4530,104.6159,94.8435,22.8324
103.0000,15.2171,104.4140,94.6667,23.7191
103.5000,14.9679,104.2010,94.4793,24.6023
104.0000,14.7058,103.9771,94.2813,25.4790
104.5000,14.4310,103.7427,94.0728,26.3459
105.0000,14.1440,103.4981,93.8539,27.2002
105.5000,13.8451,103.2437,93.6247,28.0390
106.0000,13.5350,102.9802,93.3855,28.8598
106.5000,13.2141,102.7078,93.1365,29.6603
107.0000,12.8831,102.4274,92.8781,30.4380
107.5000,12.5426,102.1393,92.6106,31.1911
108.0000,12.1933,101.8444,92.3346,31.9177
108.5000,11.8361,101.5432,92.0505,32.6161
109.0000,11.4716,101.2366,91.7589,33.2849
109.5000,11.1007,100.9252,91.4604,33.9225
110.0000,10.7243,100.6098,91.1557,34.5280
110.5000,10.3432,100.2912,90.8455,35.1001
111.0000,9.9583,99.9703,90.5306,35.6381
111.5000,9.5706,99.6477,90.2117,36.1410
112.0000,9.1811,99.3244,89.8896,36.6082
112.5000,8.7905,99.0011,89.5652,37.0391
113.0000,8.4000,98.6787,89.2393,37.4332
113.5000,8.0104,98.3580,88.9128,37.7901
114.0000,7.6227,98.0397,88.5866,38.1094
114.5000,7.2379,97.7247,88.2616,38.3909
115.0000,6.8568,97.4137,87.9385,38.6344
115.5000,6.4804,97.1073,87.6183,38.8397
116.0000,6.1095,96.8065,87.3018,39.0067
116.5000,5.7450,96.5117,86.9898,39.1356
117.0000,5.3877,96.2236,86.6832,39.2263
117.5000,5.0385,95.9429,86.3826,39.2791
118.0000,4.6980,95.6700,86.0888,39.2942
118.5000,4.3670,95.4056,85.8025,39.2718
119.0000,4.0461,95.1501,85.5243,39.2126
119.5000,3.7360,94.9038,85.2549,39.1169
120.0000,3.4371,94.6672,84.9948,38.9857
120.5000,3.1501,94.4407,84.7446,38.8195
121.0000,2.8753,94.2244,84.5046,38.6195
121.5000,2.6132,94.0186,84.2754,38.3869
122.0000,2.3640,93.8236,84.0572,38.1228
122.5000,2.1280,93.6394,83.8504,37.8290
123.0000,1.9055,93.4661,83.6552,37.5072
123.5000,1.6965,93.3037,83.4717,37.1593
124.0000,1.5012,93.1523,83.3003,36.7875
124.5000,1.3195,93.0117,83.1407,36.3943
125.0000,1.1513,92.8819,82.9932,35.9825
125.5000,0.9966,92.7627,82.8576,35.5548
126.0000,0.8550,92.6538,82.7337,35.1146
126.5000,0.7265,92.5551,82.6214,34.6651
127.0000,0.6106,92.4662,82.5203,34.2099
127.5000,0.5069,92.3868,82.4303,33.7528
128.0000,0.4151,92.3166,82.3507,33.2978
128.5000,0.3345,92.2550,82.2813,32.8488
129.0000,0.2647,92.2017,82.2214,32.4100
129.5000,0.2051,92.1562,82.1705,31.9854
130.0000,0.1549,92.1179,82.1280,31.5794
130.5000,0.1134,92.0863,82.0931,31.1959
131.0000,0.0800,92.0609,82.0652,30.8391
131.5000,0.0538,92.0409,82.0435,30.5127
132.0000,0.0340,92.0258,82.0273,30.2204
132.5000,0.0197,92.0150,82.0157,29.9657
133.0000,0.0101,92.0077,82.0080,29.7518
133.5000,0.0043,92.0033,82.0033,29.5815
134.0000,0.0013,92.0010,82.0010,29.4575
134.5000,0.0002,92.0001,82.0001,29.3818
135.0000,0.0000,92.0000,82.0000,29.3520
135.5000,0.0000,92.0000,82.0000,0.0000
136.0000,0.0000,92.0000,82.0000,0.0000
136.5000,0.0000,92.0000,82.0000,0.0000
137.0000,0.0000,92.0000,82.0000,0.0000
137.5000,0.0000,92.0000,82.0000,0.0000
138.0000,0.0000,92.0000,82.0000,0.0000
138.5000,0.0000,92.0000,82.0000,0.0000
139.0000,0.0000,92.0000,82.0000,0.0000
139.5000,0.0000,92.0000,82.0000,0.0000
140.0000,0.0000,92.0000,82.0000,0.0000
140.5000,0.0000,92.0000,82.0000,0.0000
141.0000,0.0000,92.0000,82.0000,0.0000
141.5000,0.0000,92.0000,82.0000,0.0000
142.0000,0.0000,92.0000,82.0000,0.0000
142.5000,0.0000,92.0000,82.0000,0.0000
143.0000,0.0000,92.0000,82.0000,0.0000
143.5000,0.0000,92.0000,82.0000,0.0000
144.0000,0.0000,92.0000,82.0000,0.0000
144.5000,0.0000,92.0000,82.0000,0.0000
145.0000,0.0000,92.0000,82.0000,0.0000
145.5000,0.0000,92.0000,82.0000,0.0000
146.0000,0.0000,92.0000,82.0000,0.0000
146.5000,0.0000,92.0000,82.0000,0.0000
147.0000,0.0000,92.0000,82.0000,0.0000
147.5000,0.0000,92.0000,82.0000,0.0000
148.0000,0.0000,92.0000,82.0000,0.0000
148.5000,0.0000,92.0000,82.0000,0.0000
149.0000,0.0000,92.0000,82.0000,0.0000
149.5000,0.0000,92.0000,82.0000,0.0000
150.0000,0.0000,92.0000,82.0000,0.0000
150.5000,0.0000,92.0000,82.0000,0.0000
151.0000,0.0000,92.0000,82.0000,0.0000
151.5000,0.0000,92.0000,82.0000,0.0000
152.0000,0.0000,92.0000,82.0000,0.0000
152.5000,0.0000,92.0000,82.0000,0.0000
153.0000,0.0000,92.0000,82.0000,0.0000
153.5000,0.0000,92.0000,82.0000,0.0000
154.0000,0.0000,92.0000,82.0000,0.0000
154.5000,0.0000,92.0000,82.0000,0.0000
155.0000,0.0000,92.0000,82.0000,0.0000
155.5000,0.0000,92.0000,82.0000,0.0000
156.0000,0.0000,92.0000,82.0000,0.0000
156.5000,0.0000,92.0000,82.0000,0.0000
157.0000,0.0000,92.0000,82.0000,0.0000
157.5000,0.0000,92.0000,82.0000,0.0000
158.0000,0.0000,92.0000,82.0000,0.0000
158.5000,0.0000,92.0000,82.0000,0.0000
159.0000,0.0000,92.0000,82.0000,0.0000
159.5000,0.0000,92.0000,82.0000,0.0000
160.0000,0.0000,92.0000,82.0000,0.0000
160.5000,0.0000,92.0000,82.0000,0.0000
161.0000,0.0000,92.0000,82.0000,0.0000
161.5000,0.0000,92.0000,82.0000,0.0000
162.0000,0.0000,92.0000,82.0000,0.0000
162.5000,0.0000,92.0000,82.0000,0.0000
163.0000,0.0000,92.0000,82.0000,0.0000
163.5000,0.0000,92.0000,82.0000,0.0000
164.0000,0.0000,92.0000,82.0000,0.0000
164.5000,0.0000,92.0000,82.0000,0.0000
165.0000,0.0000,92.0000,82.0000,0.0000
165.5000,0.0000,92.0000,82.0000,0.0000
166.0000,0.0000,92.0000,82.0000,0.0000
166.5000,0.0000,92.0000,82.0000,0.0000
167.0000,0.0000,92.0000,82.0000,0.0000
167.5000,0.0000,92.0000,82.0000,0.0000
168.0000,0.0000,92.0000,82.0000,0.0000
168.5000,0.0000,92.0000,82.0000,0.0000
169.0000,0.0000,92.0000,82.0000,0.0000
169.5000,0.0000,92.0000,82.0000,0.0000
170.0000,0.0000,92.0000,82.0000,0.0000
170.5000,0.0000,92.0000,82.0000,0.0000
171.0000,0.0000,92.0000,82.0000,0.0000
171.5000,0.0000,92.0000,82.0000,0.0000
172.0000,0.0000,92.0000,82.0000,0.0000
172.5000,0.0000,92.0000,82.0000,0.0000
173.0000,0.0000,92.0000,82.0000,0.0000
173.5000,0.0000,92.0000,82.0000,0.0000
174.0000,0.0000,92.0000,82.0000,0.0000
174.5000,0.0000,92.0000,82.0000,0.0000
175.0000,0.0000,92.0000,82.0000,0.0000
175.5000,0.0000,92.0000,82.0000,0.0000
176.0000,0.0000,92.0000,82.0000,0.0000
176.5000,0.0000,92.0000,82.0000,0.0000
177.0000,0.0000,92.0000,82.0000,0.0000
177.5000,0.0000,92.0000,82.0000,0.0000
178.0000,0.0000,92.0000,82.0000,0.0000
178.5000,0.0000,92.0000,82.0000,0.0000
179.0000,0.0000,92.0000,82.0000,0.0000
179.5000,0.0000,92.0000,82.0000,0.0000
180.0000,0.0000,92.0000,82.0000,0.0000
180.5000,0.0000,92.0000,82.0000,0.0000
181.0000,0.0000,92.0000,82.0000,0.0000
181.5000,0.0000,92.0000,82.0000,0.0000
182.0000,0.0000,92.0000,82.0000,0.0000
182.5000,0.0000,92.0000,82.0000,0.0000
183.0000,0.0000,92.0000,82.0000,0.0000
183.5000,0.0000,92.0000,82.0000,0.0000
184.0000,0.0000,92.0000,82.0000,0.0000
184.5000,0.0000,92.0000,82.0000,0.0000
185.0000,0.0000,92.0000,82.0000,0.0000
185.5000,0.0000,92.0000,82.0000,0.0000
186.0000,0.0000,92.0000,82.0000,0.0000
186.5000,0.0000,92.0000,82.0000,0.0000
187.0000,0.0000,92.0000,82.0000,0.0000
187.5000,0.0000,92.0000,82.0000,0.0000
188.0000,0.0000,92.0000,82.0000,0.0000
188.5000,0.0000,92.0000,82.0000,0.0000
189.0000,0.0000,92.0000,82.0000,0.0000
189.5000,0.0000,92.0000,82.0000,0.0000
190.0000,0.0000,92.0000,82.0000,0.0000
190.5000,0.0000,92.0000,82.0000,0.0000
191.0000,0.0000,92.0000,82.0000,0.0000
191.5000,0.0000,92.0000,82.0000,0.0000
192.0000,0.0000,92.0000,82.0000,0.0000
192.5000,0.0000,92.0000,82.0000,0.0000
193.0000,0.0000,92.0000,82.0000,0.0000
193.5000,0.0000,92.0000,82.0000,0.0000
194.0000,0.0000,92.0000,82.0000,0.0000
194.5000,0.0000,92.0000,82.0000,0.0000
195.0000,0.0000,92.0000,82.0000,0.0000
195.5000,0.0000,92.0000,82.0000,0.0000
196.0000,0.0000,92.0000,82.0000,0.0000
196.5000,0.0000,92.0000,82.0000,0.0000
197.0000,0.0000,92.0000,82.0000,0.0000
197.5000,0.0000,92.0000,82.0000,0.0000
198.0000,0.0000,92.0000,82.0000,0.0000
198.5000,0.0000,92.0000,82.0000,0.0000
199.0000,0.0000,92.0000,82.0000,0.0000
199.5000,0.0000,92.0000,82.0000,0.0000
200.0000,0.0000,92.0000,82.0000,0.0000
200.5000,0.0000,92.0000,82.0000,0.0000
201.0000,0.0000,92.0000,82.0000,0.0000
201.5000,0.0000,92.0000,82.0000,0.0000
202.0000,0.0000,92.0000,82.0000,0.0000
202.5000,0.0000,92.0000,82.0000,0.0000
203.0000,0.0000,92.0000,82.0000,0.0000
203.5000,0.0000,92.0000,82.0000,0.0000
204.0000,0.0000,92.0000,82.0000,0.0000
204.5000,0.0000,92.0000,82.0000,0.0000
205.0000,0.0000,92.0000,82.0000,0.0000
205.5000,0.0000,92.0000,82.0000,0.0000
206.0000,0.0000,92.0000,82.0000,0.0000
206.5000,0.0000,92.0000,82.0000,0.0000
207.0000,0.0000,92.0000,82.0000,0.0000
207.5000,0.0000,92.0000,82.0000,0.0000
208.0000,0.0000,92.0000,82.0000,0.0000
208.5000,0.0000,92.0000,82.0000,0.0000
209.0000,0.0000,92.0000,82.0000,0.0000
209.5000,0.0000,92.0000,82.0000,0.0000
210.0000,0.0000,92.0000,82.0000,0.0000
210.5000,0.0000,92.0000,82.0000,0.0000
211.0000,0.0000,92.0000,82.0000,0.0000
211.5000,0.0000,92.0000,82.0000,0.0000
212.0000,0.0000,92.0000,82.0000,0.0000
212.5000,0.0000,92.0000,82.0000,0.0000
213.0000,0.0000,92.0000,82.0000,0.0000
213.5000,0.0000,92.0000,82.0000,0.0000
214.0000,0.0000,92.0000,82.0000,0.0000
214.5000,0.0000,92.0000,82.0000,0.0000
215.0000,0.0000,92.0000,82.0000,0.0000
215.5000,0.0000,92.0000,82.0000,0.0000
216.0000,0.0000,92.0000,82.0000,0.0000
216.5000,0.0000,92.0000,82.0000,0.0000
217.0000,0.0000,92.0000,82.0000,0.0000
217.5000,0.0000,92.0000,82.0000,0.0000
218.0000,0.0000,92.0000,82.0000,0.0000
218.5000,0.0000,92.0000,82.0000,0.0000
219.0000,0.0000,92.0000,82.0000,0.0000
219.5000,0.0000,92.0000,82.0000,0.0000
220.0000,0.0000,92.0000,82.0000,0.0000
220.5000,0.0000,92.0000,82.0000,0.0000
221.0000,0.0000,92.0000,82.0000,0.0000
221.5000,0.0000,92.0000,82.0000,0.0000
222.0000,0.0000,92.0000,82.0000,0.0000
222.5000,0.0000,92.0000,82.0000,0.0000
223.0000,0.0000,92.0000,82.0000,0.0000
223.5000,0.0000,92.0000,82.0000,0.0000
224.0000,0.0000,92.0000,82.0000,0.0000
224.5000,0.0000,92.0000,82.0000,0.0000
225.0000,0.0000,92.0000,82.0000,0.0000
225.5000,0.0000,92.0000,82.0000,0.0000
226.0000,0.0000,92.0000,82.0000,0.0000
226.5000,0.0000,92.0000,82.0000,0.0000
227.0000,0.0000,92.0000,82.0000,0.0000
227.5000,0.0000,92.0000,82.0000,0.0000
228.0000,0.0000,92.0000,82.0000,0.0000
228.5000,0.0000,92.0000,82.0000,0.0000
229.0000,0.0000,92.0000,82.0000,0.0000
229.5000,0.0000,92.0000,82.0000,0.0000
230.0000,0.0000,92.0000,82.0000,0.0000
230.5000,0.0000,92.0000,82.0000,0.0000
231.0000,0.0000,92.0000,82.0000,0.0000
231.5000,0.0000,92.0000,82.0000,0.0000
232.0000,0.0000,92.0000,82.0000,0.0000
232.5000,0.0000,92.0000,82.0000,0.0000
233.0000,0.0000,92.0000,82.0000,0.0000
233.5000,0.0000,92.0000,82.0000,0.0000
234.0000,0.0000,92.0000,82.0000,0.0000
234.5000,0.0000,92.0000,82.0000,0.0000
235.0000,0.0000,92.0000,82.0000,0.0000
235.5000,0.0000,92.0000,82.0000,0.0000
236.0000,0.0000,92.0000,82.0000,0.0000
236.5000,0.0000,92.0000,82.0000,0.0000
237.0000,0.0000,92.0000,82.0000,0.0000
237.5000,0.0000,92.0000,82.0000,0.0000
238.0000,0.0000,92.0000,82.0000,0.0000
238.5000,0.0000,92.0000,82.0000,0.0000
239.0000,0.0000,92.0000,82.0000,0.0000
239.5000,0.0000,92.0000,82.0000,0.0000
240.0000,0.0000,92.0000,82.0000,0.0000
240.5000,0.0000,92.0000,82.0000,0.0000
241.0000,0.0000,92.0000,82.0000,0.0000
241.5000,0.0000,92.0000,82.0000,0.0000
242.0000,0.0000,92.0000,82.0000,0.0000
242.5000,0.0000,92.0000,82.0000,0.0000
243.0000,0.0000,92.0000,82.0000,0.0000
243.5000,0.0000,92.0000,82.0000,0.0000
244.0000,0.0000,92.0000,82.0000,0.0000
244.5000,0.0000,92.0000,82.0000,0.0000
245.0000,0.0000,92.0000,82.0000,0.0000
245.5000,0.0000,92.0000,82.0000,0.0000
246.0000,0.0000,92.0000,82.0000,0.0000
246.5000,0.0000,92.0000,82.0000,0.0000
247.0000,0.0000,92.0000,82.0000,0.0000
247.5000,0.0000,92.0000,82.0000,0.0000
248.0000,0.0000,92.0000,82.0000,0.0000
248.5000,0.0000,92.0000,82.0000,0.0000
249.0000,0.0000,92.0000,82.0000,0.0000
249.5000,0.0000,92.0000,82.0000,0.0000
250.0000,0.0000,92.0000,82.0000,0.0000
250.5000,0.0000,92.0000,82.0000,0.0000
251.0000,0.0000,92.0000,82.0000,0.0000
251.5000,0.0000,92.0000,82.0000,0.0000
252.0000,0.0000,92.0000,82.0000,0.0000
252.5000,0.0000,92.0000,82.0000,0.0000
253.0000,0.0000,92.0000,82.0000,0.0000
253.5000,0.0000,92.0000,82.0000,0.0000
254.0000,0.0000,92.0000,82.0000,0.0000
254.5000,0.0000,92.0000,82.0000,0.0000
255.0000,0.0000,92.0000,82.0000,0.0000
255.5000,0.0000,92.0000,82.0000,0.0000
256.0000,0.0000,92.0000,82.0000,0.0000
256.5000,0.0000,92.0000,82.0000,0.0000
257.0000,0.0000,92.0000,82.0000,0.0000
257.5000,0.0000,92.0000,82.0000,0.0000
258.0000,0.0000,92.0000,82.0000,0.0000
258.5000,0.0000,92.0000,82.0000,0.0000
259.0000,0.0000,92.0000,82.0000,0.0000
259.5000,0.0000,92.0000,82.0000,0.0000
260.0000,0.0000,92.0000,82.0000,0.0000
260.5000,0.0000,92.0000,82.0000,0.0000
261.0000,0.0000,92.0000,82.0000,0.0000
261.5000,0.0000,92.0000,82.0000,0.0000
262.0000,0.0000,92.0000,82.0000,0.0000
262.5000,0.0000,92.0000,82.0000,0.0000
263.0000,0.0000,92.0000,82.0000,0.0000
263.5000,0.0000,92.0000,82.0000,0.0000
264.0000,0.0000,92.0000,82.0000,0.0000
264.5000,0.0000,92.0000,82.0000,0.0000
265.0000,0.0000,92.0000,82.0000,0.0000
265.5000,0.0000,92.0000,82.0000,0.0000
266.0000,0.0000,92.0000,82.0000,0.0000
266.5000,0.0000,92.0000,82.0000,0.0000
267.0000,0.0000,92.0000,82.0000,0.0000
267.5000,0.0000,92.0000,82.0000,0.0000
268.0000,0.0000,92.0000,82.0000,0.0000
268.5000,0.0000,92.0000,82.0000,0.0000
269.0000,0.0000,92.0000,82.0000,0.0000
269.5000,0.0000,92.0000,82.0000,0.0000
270.0000,0.0000,92.0000,82.0000,0.0000
270.5000,0.0000,92.0000,82.0000,0.0000
271.0000,0.0000,92.0000,82.0000,0.0000
271.5000,0.0000,92.0000,82.0000,0.0000
272.0000,0.0000,92.0000,82.0000,0.0000
272.5000,0.0000,92.0000,82.0000,0.0000
273.0000,0.0000,92.0000,82.0000,0.0000
273.5000,0.0000,92.0000,82.0000,0.0000
274.0000,0.0000,92.0000,82.0000,0.0000
274.5000,0.0000,92.0000,82.0000,0.0000
275.0000,0.0000,92.0000,82.0000,0.0000
275.5000,0.0000,92.0000,82.0000,0.0000
276.0000,0.0000,92.0000,82.0000,0.0000
276.5000,0.0000,92.0000,82.0000,0.0000
277.0000,0.0000,92.0000,82.0000,0.0000
277.5000,0.0000,92.0000,82.0000,0.0000
278.0000,0.0000,92.0000,82.0000,0.0000
