-80.9847	-12.7670	0
-81.0931	-12.0598	0
-81.1952	-11.3517	0
-81.2912	-10.6427	0
-81.3810	-9.9329	0
-81.4645	-9.2224	0
-81.5419	-8.5111	0
-81.6131	-7.7992	0
-81.6780	-7.0867	0
-81.7368	-6.3737	0
-81.7893	-5.6602	0
-81.8356	-4.9462	0
-81.8756	-4.2319	0
-81.9094	-3.5172	0
-81.9370	-2.8023	0
-81.9583	-2.0872	0
-81.9734	-1.3719	0
-81.9823	-0.6565	0
-81.9849	0.0589	0
-81.9812	0.7744	0
-81.9714	1.4898	0
-81.9552	2.2050	0
-81.9329	2.9201	0
-81.9043	3.6350	0
-81.8694	4.3496	0
-81.8284	5.0639	0
-81.7811	5.7778	0
-81.7275	6.4912	0
-81.6678	7.2042	0
-81.6018	7.9166	0
-81.5296	8.6284	0
-81.4512	9.3395	0
-81.3666	10.0499	0
-81.2758	10.7596	0
-81.1788	11.4685	0
-81.0756	12.1764	0
-80.9663	12.8835	0
-80.8508	13.5895	0
-80.7291	14.2946	0
-80.6013	14.9985	0
-80.4673	15.7013	0
-80.3273	16.4029	0
-80.1811	17.1033	0
-80.0287	17.8023	0
-79.8703	18.5000	0
-79.7059	19.1963	0
-79.5353	19.8911	0
-79.3587	20.5844	0
-79.1761	21.2762	0
-78.9874	21.9663	0
-78.7927	22.6547	0
-78.5920	23.3415	0
-78.3853	24.0264	0
-78.1726	24.7095	0
-77.9540	25.3908	0
-77.7295	26.0701	0
-77.4990	26.7474	0
-77.2627	27.4227	0
-77.0204	28.0959	0
-76.7723	28.7669	0
-76.5184	29.4358	0
-76.2586	30.1024	0
-75.9930	30.7667	0
-75.7216	31.4287	0
-75.4444	32.0883	0
-75.1616	32.7454	0
-74.8729	33.4001	0
-74.5786	34.0522	0
-74.2786	34.7017	0
-73.9730	35.3486	0
-73.6617	35.9928	0
-73.3448	36.6342	0
-73.0223	37.2729	0
-72.6943	37.9087	0
-72.3607	38.5416	0
-72.0216	39.1716	0
-71.6770	39.7986	0
-71.3270	40.4226	0
-70.9715	41.0435	0
-70.6106	41.6613	0
-70.2444	42.2759	0
-69.8728	42.8872	0
-69.4959	43.4953	0
-69.1137	44.1001	0
-68.7262	44.7016	0
-68.3335	45.2996	0
-67.9356	45.8942	0
-67.5325	46.4853	0
-67.1243	47.0729	0
-66.7109	47.6568	0
-66.2925	48.2372	0
-65.8690	48.8138	0
-65.4406	49.3868	0
-65.0071	49.9560	0
-64.5687	50.5214	0
-64.1253	51.0829	0
-63.6771	51.6406	0
-63.2241	52.1943	0
-62.7662	52.7440	0
-62.3035	53.2897	0
-61.8361	53.8314	0
-61.3640	54.3690	0
-60.8872	54.9024	0
-60.4058	55.4316	0
-59.9197	55.9567	0
-59.4292	56.4774	0
-58.9340	56.9939	0
-58.4344	57.5060	0
-57.9304	58.0137	0
-57.4219	58.5171	0
-56.9091	59.0159	0
-56.3919	59.5103	0
-55.8704	60.0001	0
-55.3447	60.4854	0
-54.8148	60.9661	0
-54.2807	61.4421	0
-53.7424	61.9134	0
-53.2001	62.3801	0
-52.6537	62.8419	0
-52.1033	63.2990	0
-51.5489	63.7513	0
-50.9907	64.1987	0
-50.4285	64.6412	0
-49.8625	65.0789	0
-49.2927	65.5115	0
-48.7191	65.9392	0
-48.1418	66.3618	0
-47.5609	66.7794	0
-46.9763	67.1919	0
-46.3882	67.5993	0
-45.7965	68.0015	0
-45.2013	68.3986	0
-44.6027	68.7904	0
-44.0007	69.1770	0
-43.3954	69.5583	0
-42.7867	69.9344	0
-42.1748	70.3051	0
-41.5597	70.6705	0
-40.9414	71.0305	0
-40.3200	71.3850	0
-39.6955	71.7342	0
-39.0680	72.0778	0
-38.4375	72.4160	0
-37.8041	72.7487	0
-37.1678	73.0758	0
-36.5287	73.3974	0
-35.8868	73.7134	0
-35.2422	74.0237	0
-34.5949	74.3284	0
-33.9449	74.6275	0
-33.2924	74.9209	0
-32.6373	75.2086	0
-31.9798	75.4905	0
-31.3198	75.7667	0
-30.6574	76.0371	0
-29.9927	76.3018	0
-29.3257	76.5606	0
-28.6565	76.8136	0
-27.9851	77.0607	0
-27.3116	77.3020	0
-26.6359	77.5374	0
-25.9583	77.7669	0
-25.2787	77.9905	0
-24.5971	78.2081	0
-23.9137	78.4198	0
-23.2285	78.6255	0
-22.5414	78.8252	0
-21.8527	79.0189	0
-21.1623	79.2066	0
-20.4703	79.3882	0
-19.7767	79.5638	0
-19.0817	79.7334	0
-18.3852	79.8969	0
-17.6872	80.0543	0
-16.9880	80.2056	0
-16.2874	80.3508	0
-15.5856	80.4898	0
-14.8826	80.6228	0
-14.1785	80.7496	0
-13.4733	80.8702	0
-12.7677	80.9846	0
-12.0654	81.0921	0
-11.3695	81.1918	0
-10.6807	81.2832	0
-9.9987	81.3659	0
-9.3234	81.4396	0
-8.6545	81.5038	0
-7.9917	81.5584	0
-7.3348	81.6030	0
-6.6835	81.6374	0
-6.0374	81.6612	0
-5.3962	81.6743	0
-4.7594	81.6765	0
-4.1267	81.6676	0
-3.4976	81.6473	0
-2.8717	81.6155	0
-2.2486	81.5719	0
-1.6277	81.5164	0
-1.0086	81.4489	0
-0.3908	81.3690	0
0.2262	81.2767	0
0.8428	81.1718	0
1.4596	81.0539	0
2.0768	80.9231	0
2.6949	80.7790	0
3.3143	80.6215	0
3.9354	80.4505	0
4.5584	80.2658	0
5.1835	80.0673	0
5.8111	79.8549	0
6.4412	79.6285	0
7.0740	79.3881	0
7.7096	79.1338	0
8.3480	78.8655	0
8.9892	78.5834	0
9.6332	78.2876	0
10.2798	77.9783	0
10.9291	77.6557	0
11.5809	77.3202	0
12.2349	76.9721	0
12.8911	76.6117	0
13.5492	76.2395	0
14.2090	75.8560	0
14.8703	75.4615	0
15.5329	75.0568	0
16.1966	74.6423	0
16.8610	74.2187	0
17.5260	73.7866	0
18.1913	73.3465	0
18.8568	72.8993	0
19.5222	72.4454	0
20.1872	71.9856	0
20.8517	71.5205	0
21.5155	71.0509	0
22.1785	70.5773	0
22.8403	70.1005	0
23.5009	69.6210	0
24.1601	69.1395	0
24.8178	68.6566	0
25.4737	68.1729	0
26.1278	67.6889	0
26.7798	67.2052	0
27.4298	66.7223	0
28.0774	66.2406	0
28.7225	65.7608	0
29.3651	65.2831	0
30.0048	64.8079	0
30.6416	64.3358	0
31.2752	63.8669	0
31.9053	63.4017	0
32.5318	62.9404	0
33.1543	62.4831	0
33.7726	62.0302	0
34.3864	61.5818	0
34.9953	61.1381	0
35.5990	60.6990	0
36.1971	60.2648	0
36.7892	59.8353	0
37.3750	59.4106	0
37.9539	58.9906	0
38.5258	58.5752	0
39.0900	58.1643	0
39.6463	57.7576	0
40.1943	57.3550	0
40.7337	56.9563	0
41.2640	56.5610	0
41.7850	56.1690	0
42.2965	55.7799	0
42.7983	55.3933	0
43.2901	55.0089	0
43.7724	54.6258	0
44.2480	54.2412	0
44.7197	53.8530	0
45.1879	53.4607	0
45.6527	53.0644	0
46.1141	52.6640	0
46.5719	52.2595	0
47.0262	51.8511	0
47.4768	51.4388	0
47.9239	51.0225	0
48.3673	50.6024	0
48.8071	50.1784	0
49.2431	49.7505	0
49.6754	49.3189	0
50.1039	48.8835	0
50.5286	48.4445	0
50.9494	48.0017	0
51.3663	47.5552	0
51.7794	47.1052	0
52.1885	46.6515	0
52.5936	46.1943	0
52.9947	45.7336	0
53.3918	45.2694	0
53.7848	44.8017	0
54.1737	44.3307	0
54.5585	43.8563	0
54.9391	43.3785	0
55.3156	42.8974	0
55.6878	42.4130	0
56.0558	41.9255	0
56.4195	41.4347	0
56.7790	40.9408	0
57.1341	40.4437	0
57.4848	39.9436	0
57.8312	39.4404	0
58.1732	38.9343	0
58.5108	38.4251	0
58.8438	37.9131	0
59.1725	37.3981	0
59.4966	36.8803	0
59.8161	36.3597	0
60.1311	35.8364	0
60.4416	35.3103	0
60.7474	34.7815	0
61.0486	34.2500	0
61.3452	33.7160	0
61.6371	33.1794	0
61.9243	32.6402	0
62.2067	32.0986	0
62.4845	31.5545	0
62.7575	31.0081	0
63.0257	30.4592	0
63.2891	29.9081	0
63.5477	29.3546	0
63.8014	28.7990	0
64.0503	28.2411	0
64.2943	27.6811	0
64.5334	27.1190	0
64.7676	26.5548	0
64.9969	25.9886	0
65.2212	25.4204	0
65.4405	24.8503	0
65.6549	24.2783	0
65.8643	23.7044	0
66.0686	23.1287	0
66.2679	22.5513	0
66.4622	21.9721	0
66.6514	21.3913	0
66.8356	20.8089	0
67.0146	20.2248	0
67.1885	19.6393	0
67.3574	19.0522	0
67.5211	18.4637	0
67.6796	17.8737	0
67.8330	17.2825	0
67.9812	16.6898	0
68.1243	16.0960	0
68.2622	15.5009	0
68.3948	14.9046	0
68.5223	14.3072	0
68.6445	13.7087	0
68.7616	13.1091	0
68.8733	12.5086	0
68.9799	11.9071	0
69.0811	11.3047	0
69.1772	10.7014	0
69.2679	10.0973	0
69.3534	9.4924	0
69.4336	8.8869	0
69.5085	8.2806	0
69.5781	7.6737	0
69.6424	7.0663	0
69.7014	6.4583	0
69.7551	5.8498	0
69.8035	5.2408	0
69.8466	4.6315	0
69.8844	4.0218	0
69.9168	3.4118	0
69.9439	2.8015	0
69.9657	2.1910	0
69.9822	1.5804	0
69.9933	0.9696	0
69.9991	0.3588	0
69.9995	-0.2521	0
69.9947	-0.8629	0
69.9845	-1.4737	0
69.9690	-2.0844	0
69.9481	-2.6949	0
69.9219	-3.3052	0
69.8904	-3.9152	0
69.8536	-4.5250	0
69.8114	-5.1344	0
69.7640	-5.7434	0
69.7112	-6.3520	0
69.6531	-6.9601	0
69.5897	-7.5676	0
69.5210	-8.1746	0
69.4471	-8.7810	0
69.3678	-9.3867	0
69.2832	-9.9917	0
69.1934	-10.5959	0
69.0983	-11.1993	0
68.9979	-11.8019	0
68.8923	-12.4035	0
68.7815	-13.0042	0
68.6654	-13.6040	0
68.5440	-14.2027	0
68.4175	-14.8003	0
68.2857	-15.3968	0
68.1488	-15.9921	0
68.0066	-16.5862	0
67.8593	-17.1790	0
67.7068	-17.7705	0
67.5491	-18.3607	0
67.3863	-18.9495	0
67.2184	-19.5368	0
67.0454	-20.1226	0
66.8672	-20.7069	0
66.6840	-21.2897	0
66.4956	-21.8708	0
66.3022	-22.4502	0
66.1038	-23.0280	0
65.9003	-23.6039	0
65.6918	-24.1781	0
65.4784	-24.7505	0
65.2599	-25.3209	0
65.0364	-25.8894	0
64.8080	-26.4560	0
64.5747	-27.0205	0
64.3364	-27.5830	0
64.0933	-28.1434	0
63.8452	-28.7017	0
63.5923	-29.2577	0
63.3346	-29.8115	0
63.0720	-30.3631	0
62.8047	-30.9123	0
62.5325	-31.4592	0
62.2556	-32.0037	0
61.9740	-32.5458	0
61.6876	-33.0854	0
61.3965	-33.6224	0
61.1008	-34.1569	0
60.8004	-34.6888	0
60.4954	-35.2181	0
60.1857	-35.7446	0
59.8715	-36.2685	0
59.5527	-36.7896	0
59.2294	-37.3079	0
58.9016	-37.8233	0
58.5693	-38.3359	0
58.2325	-38.8455	0
57.8913	-39.3522	0
57.5457	-39.8559	0
57.1957	-40.3566	0
56.8413	-40.8542	0
56.4827	-41.3486	0
56.1197	-41.8399	0
55.7524	-42.3281	0
55.3809	-42.8130	0
55.0052	-43.2947	0
54.6253	-43.7730	0
54.2412	-44.2480	0
53.8530	-44.7197	0
53.4607	-45.1879	0
53.0644	-45.6527	0
52.6640	-46.1141	0
52.2595	-46.5719	0
51.8511	-47.0262	0
51.4388	-47.4768	0
51.0225	-47.9239	0
50.6024	-48.3673	0
50.1784	-48.8071	0
49.7505	-49.2431	0
49.3189	-49.6754	0
48.8835	-50.1039	0
48.4445	-50.5286	0
48.0017	-50.9494	0
47.5552	-51.3663	0
47.1052	-51.7794	0
46.6515	-52.1885	0
46.1943	-52.5936	0
45.7336	-52.9947	0
45.2694	-53.3918	0
44.8017	-53.7848	0
44.3307	-54.1737	0
43.8563	-54.5585	0
43.3785	-54.9391	0
42.8974	-55.3156	0
42.4130	-55.6878	0
41.9255	-56.0558	0
41.4347	-56.4195	0
40.9408	-56.7790	0
40.4437	-57.1341	0
39.9436	-57.4848	0
39.4404	-57.8312	0
38.9343	-58.1732	0
38.4251	-58.5108	0
37.9131	-58.8438	0
37.3981	-59.1725	0
36.8803	-59.4966	0
36.3597	-59.8161	0
35.8364	-60.1311	0
35.3103	-60.4416	0
34.7815	-60.7474	0
34.2500	-61.0486	0
33.7160	-61.3452	0
33.1794	-61.6371	0
32.6402	-61.9243	0
32.0986	-62.2067	0
31.5545	-62.4845	0
31.0081	-62.7575	0
30.4592	-63.0257	0
29.9081	-63.2891	0
29.3546	-63.5477	0
28.7990	-63.8014	0
28.2411	-64.0503	0
27.6811	-64.2943	0
27.1190	-64.5334	0
26.5548	-64.7676	0
25.9886	-64.9969	0
25.4204	-65.2212	0
24.8503	-65.4405	0
24.2783	-65.6549	0
23.7044	-65.8643	0
23.1287	-66.0686	0
22.5513	-66.2679	0
21.9721	-66.4622	0
21.3913	-66.6514	0
20.8089	-66.8356	0
20.2248	-67.0146	0
19.6393	-67.1885	0
19.0522	-67.3574	0
18.4637	-67.5211	0
17.8737	-67.6796	0
17.2825	-67.8330	0
16.6898	-67.9812	0
16.0960	-68.1243	0
15.5009	-68.2622	0
14.9046	-68.3948	0
14.3072	-68.5223	0
13.7087	-68.6445	0
13.1091	-68.7616	0
12.5086	-68.8733	0
11.9071	-68.9799	0
11.3047	-69.0811	0
10.7014	-69.1772	0
10.0973	-69.2679	0
9.4924	-69.3534	0
8.8869	-69.4336	0
8.2806	-69.5085	0
7.6737	-69.5781	0
7.0663	-69.6424	0
6.4583	-69.7014	0
5.8498	-69.7551	0
5.2408	-69.8035	0
4.6315	-69.8466	0
4.0218	-69.8844	0
3.4118	-69.9168	0
2.8015	-69.9439	0
2.1910	-69.9657	0
1.5804	-69.9822	0
0.9696	-69.9933	0
0.3588	-69.9991	0
-0.2521	-69.9995	0
-0.8629	-69.9947	0
-1.4737	-69.9845	0
-2.0844	-69.9690	0
-2.6949	-69.9481	0
-3.3052	-69.9219	0
-3.9152	-69.8904	0
-4.5250	-69.8536	0
-5.1344	-69.8114	0
-5.7434	-69.7640	0
-6.3520	-69.7112	0
